Дата и время;Состояние батареи.Напряжение.Значение;Состояние батареи.Напряжение.Качество;Статус прибора.Статус.Значение;Статус прибора.Статус.Качество;Фаза А.Напряжение.Значение;Фаза А.Напряжение.Качество;Фаза А.Ток.Значение;Фаза А.Ток.Качество;Фаза А.Активная мощность.Значение;Фаза А.Активная мощность.Качество;Фаза А.Реактивная мощность.Значение;Фаза А.Реактивная мощность.Качество;Фаза А.Полная мощность.Значение;Фаза А.Полная мощность.Качество;Фаза А.Коэффициент мощности.Значение;Фаза А.Коэффициент мощности.Качество;Фаза B.Напряжение.Значение;Фаза B.Напряжение.Качество;Фаза B.Ток.Значение;Фаза B.Ток.Качество;Фаза B.Активная мощность.Значение;Фаза B.Активная мощность.Качество;Фаза B.Реактивная мощность.Значение;Фаза B.Реактивная мощность.Качество;Фаза B.Полная мощность.Значение;Фаза B.Полная мощность.Качество;Фаза B.Коэффициент мощности.Значение;Фаза B.Коэффициент мощности.Качество;Фаза C.Напряжение.Значение;Фаза C.Напряжение.Качество;Фаза C.Ток.Значение;Фаза C.Ток.Качество;Фаза C.Активная мощность.Значение;Фаза C.Активная мощность.Качество;Фаза C.Реактивная мощность.Значение;Фаза C.Реактивная мощность.Качество;Фаза C.Полная мощность.Значение;Фаза C.Полная мощность.Качество;Фаза C.Коэффициент мощности.Значение;Фаза C.Коэффициент мощности.Качество;Межфазные значения.Межфазный угол A-B.Значение;Межфазные значения.Межфазный угол A-B.Качество;Межфазные значения.Межфазный угол B-C.Значение;Межфазные значения.Межфазный угол B-C.Качество;Межфазные значения.Межфазный угол C-A.Значение;Межфазные значения.Межфазный угол C-A.Качество;Межфазные значения.Межфазное напряжение A-B.Значение;Межфазные значения.Межфазное напряжение A-B.Качество;Межфазные значения.Межфазное напряжение B-C.Значение;Межфазные значения.Межфазное напряжение B-C.Качество;Межфазные значения.Межфазное напряжение C-A.Значение;Межфазные значения.Межфазное напряжение C-A.Качество;Результаты измерений.Частота сети.Значение;Результаты измерений.Частота сети.Качество;Измерение параметров электросети.Статус ошибок измерений.Значение;Измерение параметров электросети.Статус ошибок измерений.Качество;Дискретные выходы.Изменить состояние дискретных выходов.Значение;Дискретные выходы.Изменить состояние дискретных выходов.Качество;
04.11.2025 7:11:28;19;GOOD;0;GOOD;239,861;GOOD;0,051;GOOD;-0,0114;GOOD;0,0009;GOOD;0,0122;GOOD;0,946;GOOD;241,677;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,204;GOOD;245,894;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,952;GOOD;121,227;GOOD;119,68;GOOD;119,035;GOOD;419,531;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:11:29;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;421,651;GOOD;418,531;GOOD;50,01;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:11:58;19;GOOD;0;GOOD;241,285;GOOD;0,051;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0122;GOOD;0,946;GOOD;241,474;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,205;GOOD;245,865;GOOD;0,025;GOOD;-0,0057;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:11:59;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;0,0004;GOOD;0,0061;GOOD;0,952;GOOD;121,645;GOOD;119,34;GOOD;118,941;GOOD;421,427;GOOD;420,756;GOOD;419,529;GOOD;50,007;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:12:28;19;GOOD;0;GOOD;241,323;GOOD;0,05;GOOD;-0,0114;GOOD;0,0009;GOOD;0,0122;GOOD;0,946;GOOD;242,003;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,201;GOOD;245,564;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:12:29;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,952;GOOD;121,785;GOOD;119,121;GOOD;119,039;GOOD;422,129;GOOD;420,452;GOOD;419,49;GOOD;50,003;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:12:59;19;GOOD;0;GOOD;241,271;GOOD;0,051;GOOD;-0,0115;GOOD;0,001;GOOD;0,0122;GOOD;0,947;GOOD;241,557;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,206;GOOD;245,655;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,953;GOOD;121,625;GOOD;119,769;GOOD;118,515;GOOD;421,464;GOOD;421,466;GOOD;418,446;GOOD;50,005;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:13:29;19;GOOD;0;GOOD;240,581;GOOD;0,051;GOOD;-0,0115;GOOD;0,001;GOOD;0,0122;GOOD;0,947;GOOD;243,707;GOOD;0,008;GOOD;-0,0003;GOOD;0,0017;GOOD;0,002;GOOD;0,202;GOOD;245,827;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,953;GOOD;121,465;GOOD;119,531;GOOD;118,914;GOOD;422,349;GOOD;423,051;GOOD;418,716;GOOD;50;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:13:59;19;GOOD;0;GOOD;239,548;GOOD;0,051;GOOD;-0,0114;GOOD;0,0009;GOOD;0,0121;GOOD;0,946;GOOD;244,558;GOOD;0,008;GOOD;-0,0003;GOOD;0,0017;GOOD;0,002;GOOD;0,2;GOOD;245,667;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,952;GOOD;121,824;GOOD;118,992;GOOD;119,113;GOOD;423,036;GOOD;422,425;GOOD;418,27;GOOD;49,998;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:14:29;19;GOOD;0;GOOD;239,265;GOOD;0,051;GOOD;-0,0114;GOOD;0,0008;GOOD;0,0121;GOOD;0,946;GOOD;243,752;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,198;GOOD;246,006;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,952;GOOD;122,3;GOOD;118,504;GOOD;119,125;GOOD;423,019;GOOD;420,841;GOOD;418,388;GOOD;49,98;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:14:59;19;GOOD;0;GOOD;239,93;GOOD;0,051;GOOD;-0,0114;GOOD;0,0009;GOOD;0,0122;GOOD;0,946;GOOD;244,34;GOOD;0,008;GOOD;-0,0003;GOOD;0,0017;GOOD;0,002;GOOD;0,195;GOOD;244,066;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,952;GOOD;121,933;GOOD;118,548;GOOD;119,52;GOOD;423,198;GOOD;420,1;GOOD;417,812;GOOD;49,979;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:15:29;19;GOOD;0;GOOD;240,104;GOOD;0,051;GOOD;-0,0114;GOOD;0,0009;GOOD;0,0122;GOOD;0,945;GOOD;243,719;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,2;GOOD;242,587;GOOD;0,025;GOOD;-0,0058;GOOD;0,0004;GOOD;0,0061;GOOD;0,954;GOOD;122,069;GOOD;118,868;GOOD;118,997;GOOD;423,351;GOOD;418,749;GOOD;415,749;GOOD;49,972;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:15:59;19;GOOD;0;GOOD;241,716;GOOD;0,051;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0122;GOOD;0,946;GOOD;244,045;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,205;GOOD;241,699;GOOD;0,025;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:16:00;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,953;GOOD;121,754;GOOD;118,961;GOOD;119,231;GOOD;424,347;GOOD;418,452;GOOD;417,035;GOOD;49,989;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:16:29;19;GOOD;0;GOOD;242,963;GOOD;0,05;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0123;GOOD;0,946;GOOD;242;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,2;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:16:30;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;243,388;GOOD;0,025;GOOD;-0,0058;GOOD;0,0004;GOOD;0,0061;GOOD;0,952;GOOD;122,254;GOOD;118,828;GOOD;118,852;GOOD;424,645;GOOD;417,928;GOOD;418,829;GOOD;49,993;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:17:00;19;GOOD;0;GOOD;242,853;GOOD;0,05;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0122;GOOD;0,946;GOOD;242,302;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,201;GOOD;244,629;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;122,083;GOOD;118,875;GOOD;118,98;GOOD;424,5;GOOD;419,281;GOOD;419,972;GOOD;50,015;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:17:30;19;GOOD;0;GOOD;245,445;GOOD;0,05;GOOD;-0,0116;GOOD;0,001;GOOD;0,0123;GOOD;0,948;GOOD;239,374;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,204;GOOD;245,035;GOOD;0,025;GOOD;-0,0058;GOOD;0,0005;GOOD;0,0062;GOOD;0,951;GOOD;122,375;GOOD;119,141;GOOD;118,402;GOOD;424,834;GOOD;417,667;GOOD;421,376;GOOD;50;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:18:00;19;GOOD;0;GOOD;245,743;GOOD;0,05;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0123;GOOD;0,947;GOOD;241,054;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,203;GOOD;245,109;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:18:01;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;0,025;GOOD;-0,0058;GOOD;0,0004;GOOD;0,0062;GOOD;0,951;GOOD;121,934;GOOD;119,852;GOOD;118,128;GOOD;425,626;GOOD;420,701;GOOD;421,031;GOOD;50,011;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:18:30;19;GOOD;0;GOOD;245,252;GOOD;0,05;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0123;GOOD;0,947;GOOD;240,278;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,204;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:18:31;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;246,463;GOOD;0,025;GOOD;-0,0058;GOOD;0,0005;GOOD;0,0062;GOOD;0,95;GOOD;122,063;GOOD;120,094;GOOD;117,785;GOOD;424,856;GOOD;421,734;GOOD;421,002;GOOD;50,005;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:19:00;19;GOOD;0;GOOD;243,222;GOOD;0,05;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0123;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:19:01;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;0,946;GOOD;242,646;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,202;GOOD;244,548;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,95;GOOD;121,403;GOOD;120,031;GOOD;118,496;GOOD;423,719;GOOD;421,956;GOOD;419,107;GOOD;50,01;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:19:30;19;GOOD;0;GOOD;243,731;GOOD;0,05;GOOD;-0,0115;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:19:31;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;0,0009;GOOD;0,0123;GOOD;0,947;GOOD;240,984;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,201;GOOD;246,811;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;122,086;GOOD;119,855;GOOD;118,004;GOOD;424,202;GOOD;422,064;GOOD;420,505;GOOD;50,008;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:20:01;19;GOOD;0;GOOD;242,252;GOOD;0,05;GOOD;-0,0114;GOOD;0,0009;GOOD;0,0122;GOOD;0,945;GOOD;241,336;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,203;GOOD;245,765;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;121,957;GOOD;119,82;GOOD;118,144;GOOD;422,873;GOOD;421,418;GOOD;418,593;GOOD;50;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:20:31;19;GOOD;0;GOOD;243,446;GOOD;0,05;GOOD;-0,0115;GOOD;0,001;GOOD;0,0123;GOOD;0,947;GOOD;242,489;GOOD;0,008;GOOD;-0,0003;GOOD;0,0017;GOOD;0,002;GOOD;0,195;GOOD;244,145;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;121,613;GOOD;119,738;GOOD;118,59;GOOD;424,107;GOOD;420,861;GOOD;419,228;GOOD;49,998;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:21:01;19;GOOD;0;GOOD;243,874;GOOD;0,05;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0123;GOOD;0,947;GOOD;240,238;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,211;GOOD;245,882;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;122,559;GOOD;119,828;GOOD;117,539;GOOD;424,457;GOOD;420,812;GOOD;418,826;GOOD;50,005;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:21:31;19;GOOD;0;GOOD;244,648;GOOD;0,051;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0124;GOOD;0,949;GOOD;239,887;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,205;GOOD;247,12;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,95;GOOD;122,466;GOOD;119,75;GOOD;117,687;GOOD;424,823;GOOD;421,354;GOOD;420,811;GOOD;50,016;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:22:01;19;GOOD;0;GOOD;244,166;GOOD;0,051;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0123;GOOD;0,948;GOOD;241,198;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,197;GOOD;245,299;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,949;GOOD;122,044;GOOD;120,035;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:22:02;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;117,831;GOOD;424,628;GOOD;421,417;GOOD;419,269;GOOD;50,023;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:22:31;19;GOOD;0;GOOD;242,544;GOOD;0,051;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0123;GOOD;0,948;GOOD;241,703;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,202;GOOD;245,192;GOOD;0,025;GOOD;-0,0058;GOOD;0,0004;GOOD;0,0061;GOOD;0,951;GOOD;122,153;GOOD;119,613;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:22:32;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;118,16;GOOD;423,897;GOOD;421,114;GOOD;418,041;GOOD;50,016;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:23:01;19;GOOD;0;GOOD;241,603;GOOD;0,051;GOOD;-0,0115;GOOD;0,0009;GOOD;0,0122;GOOD;0,948;GOOD;242,012;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,199;GOOD;245,247;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,952;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:23:02;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;122,61;GOOD;119,176;GOOD;118,144;GOOD;423,935;GOOD;420,208;GOOD;417,672;GOOD;50,011;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:23:31;19;GOOD;0;GOOD;241,894;GOOD;0,051;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0123;GOOD;0,949;GOOD;240,163;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,2;GOOD;246,348;GOOD;0,025;GOOD;-0,0058;GOOD;0,0005;GOOD;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;
04.11.2025 7:23:32;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;;UNDEFINED;0,0062;GOOD;0,952;GOOD;122,782;GOOD;119,289;GOOD;117,816;GOOD;423,094;GOOD;419,796;GOOD;417,934;GOOD;50,005;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:24:02;19;GOOD;0;GOOD;241,159;GOOD;0,051;GOOD;-0,0115;GOOD;0,0008;GOOD;0,0122;GOOD;0,949;GOOD;241,864;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,002;GOOD;0,2;GOOD;245,42;GOOD;0,025;GOOD;-0,0057;GOOD;0,0004;GOOD;0,0061;GOOD;0,952;GOOD;121,59;GOOD;119,031;GOOD;119,324;GOOD;421,692;GOOD;419,908;GOOD;419,99;GOOD;50,011;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:24:32;19;GOOD;0;GOOD;243,658;GOOD;0,051;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0123;GOOD;0,949;GOOD;239,182;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,205;GOOD;248,019;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;122,446;GOOD;119,656;GOOD;117,815;GOOD;423,285;GOOD;421,223;GOOD;421,075;GOOD;50,02;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:25:02;19;GOOD;0;GOOD;243,168;GOOD;0,051;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0123;GOOD;0,949;GOOD;241,483;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,204;GOOD;248,582;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;122,832;GOOD;118,683;GOOD;118,414;GOOD;425,589;GOOD;421,614;GOOD;422,415;GOOD;50,01;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:25:32;19;GOOD;0;GOOD;243,725;GOOD;0,051;GOOD;-0,0116;GOOD;0,0009;GOOD;0,0123;GOOD;0,949;GOOD;239,595;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,204;GOOD;249,812;GOOD;0,025;GOOD;-0,0058;GOOD;0,0005;GOOD;0,0062;GOOD;0,951;GOOD;123,636;GOOD;119,125;GOOD;117,18;GOOD;426,142;GOOD;422,055;GOOD;421,131;GOOD;49,99;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:26:02;19;GOOD;0;GOOD;240,29;GOOD;0,051;GOOD;-0,0114;GOOD;0,0008;GOOD;0,0122;GOOD;0,948;GOOD;243,445;GOOD;0,008;GOOD;-0,0003;GOOD;0,0017;GOOD;0,002;GOOD;0,201;GOOD;248,893;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,951;GOOD;122,695;GOOD;118,055;GOOD;119,18;GOOD;424,391;GOOD;422,049;GOOD;421,901;GOOD;49,99;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:26:32;19;GOOD;0;GOOD;239,346;GOOD;0,051;GOOD;-0,0115;GOOD;0,0008;GOOD;0,0122;GOOD;0,948;GOOD;242,358;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,202;GOOD;248,409;GOOD;0,025;GOOD;-0,0058;GOOD;0,0004;GOOD;0,0062;GOOD;0,953;GOOD;123,374;GOOD;117,961;GOOD;118,594;GOOD;424,058;GOOD;420,613;GOOD;419,412;GOOD;49,989;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:27:02;19;GOOD;0;GOOD;239,306;GOOD;0,051;GOOD;-0,0114;GOOD;0,0008;GOOD;0,0121;GOOD;0,948;GOOD;240,825;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,206;GOOD;249,567;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,952;GOOD;123,393;GOOD;118,016;GOOD;118,508;GOOD;422,788;GOOD;420,5;GOOD;420,218;GOOD;49,982;GOOD;0;GOOD;0;GOOD;
04.11.2025 7:27:32;19;GOOD;0;GOOD;240,259;GOOD;0,051;GOOD;-0,0114;GOOD;0,0008;GOOD;0,0122;GOOD;0,949;GOOD;240,422;GOOD;0,008;GOOD;-0,0003;GOOD;0,0016;GOOD;0,0019;GOOD;0,2;GOOD;247,927;GOOD;0,025;GOOD;-0,0057;GOOD;0,0005;GOOD;0,0061;GOOD;0,952;GOOD;123,43;GOOD;118,332;GOOD;118,156;GOOD;423,238;GOOD;419,298;GOOD;418,761;GOOD;50,002;GOOD;0;GOOD;0;GOOD;
